xy_id,x_from_sw_m,y_from_sw_m,terrain_msl_m,topo_burn_top_msl_m,powerline_kind_in_xy,powerline_line_height_agl_m,powerline_line_base_msl_m,powerline_line_effective_base_msl_m,powerline_line_top_msl_m,powerline_pole_height_agl_m,powerline_pole_base_msl_m,powerline_pole_effective_base_msl_m,powerline_pole_top_msl_m
11258,5275.0,1175.0,11.746606826782227,15.0,line,35.0,44.24660682678223,44.24660682678223,49.24660682678223,0.0,11.746606826782227,15.0,11.746606826782227
11265,5275.0,1525.0,12.994434356689453,15.0,line+pole,35.0,45.49443435668945,45.49443435668945,50.49443435668945,35.0,12.994434356689453,15.0,47.99443435668945
11266,5275.0,1575.0,12.216754913330078,15.0,line,35.0,44.71675491333008,44.71675491333008,49.71675491333008,0.0,12.216754913330078,15.0,12.216754913330078
11267,5275.0,1625.0,11.298676490783691,15.0,line+pole,35.0,43.79867649078369,43.79867649078369,48.79867649078369,35.0,11.298676490783691,15.0,46.29867649078369
11268,5275.0,1675.0,9.614028930664062,10.0,line,35.0,42.11402893066406,42.11402893066406,47.11402893066406,0.0,9.614028930664062,10.0,9.614028930664062
11269,5275.0,1725.0,9.017876625061035,10.0,line+pole,35.0,41.517876625061035,41.517876625061035,46.517876625061035,35.0,9.017876625061035,10.0,44.017876625061035
11270,5275.0,1775.0,7.766063690185547,10.0,line,35.0,40.26606369018555,40.26606369018555,45.26606369018555,0.0,7.766063690185547,10.0,7.766063690185547
11289,5275.0,2725.0,6.0,10.0,line,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0
11290,5275.0,2775.0,6.0,10.0,line,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0
11291,5275.0,2825.0,7.784501075744629,10.0,line+pole,35.0,40.28450107574463,40.28450107574463,45.28450107574463,35.0,7.784501075744629,10.0,42.78450107574463
11292,5275.0,2875.0,13.481816291809082,15.0,line,35.0,45.98181629180908,45.98181629180908,50.98181629180908,0.0,13.481816291809082,15.0,13.481816291809082
11293,5275.0,2925.0,14.328155517578125,15.0,line+pole,35.0,46.828155517578125,46.828155517578125,51.828155517578125,35.0,14.328155517578125,15.0,49.328155517578125
11294,5275.0,2975.0,12.99064826965332,15.0,line,35.0,45.49064826965332,45.49064826965332,50.49064826965332,0.0,12.99064826965332,15.0,12.99064826965332
11295,5275.0,3025.0,12.464532852172852,15.0,line,35.0,44.96453285217285,44.96453285217285,49.96453285217285,0.0,12.464532852172852,15.0,12.464532852172852
11296,5275.0,3075.0,12.842452049255371,15.0,line,35.0,45.34245204925537,45.34245204925537,50.34245204925537,0.0,12.842452049255371,15.0,12.842452049255371
11297,5275.0,3125.0,11.743496894836426,15.0,line,35.0,44.243496894836426,44.243496894836426,49.243496894836426,0.0,11.743496894836426,15.0,11.743496894836426
11298,5275.0,3175.0,9.068349838256836,10.0,line,35.0,41.568349838256836,41.568349838256836,46.568349838256836,0.0,9.068349838256836,10.0,9.068349838256836
11299,5275.0,3225.0,6.146093368530273,10.0,line,35.0,38.64609336853027,38.64609336853027,43.64609336853027,0.0,6.146093368530273,10.0,6.146093368530273
11300,5275.0,3275.0,5.967317581176758,10.0,line,35.0,38.46731758117676,38.46731758117676,43.46731758117676,0.0,5.967317581176758,10.0,5.967317581176758
11301,5275.0,3325.0,7.066658973693848,10.0,line,35.0,39.56665897369385,39.56665897369385,44.56665897369385,0.0,7.066658973693848,10.0,7.066658973693848
11302,5275.0,3375.0,8.652584075927734,10.0,line+pole,35.0,41.152584075927734,41.152584075927734,46.152584075927734,35.0,8.652584075927734,10.0,43.652584075927734
11303,5275.0,3425.0,5.753562927246094,10.0,line+pole,35.0,38.253562927246094,38.253562927246094,43.253562927246094,35.0,5.753562927246094,10.0,40.753562927246094
11304,5275.0,3475.0,5.5,10.0,line,35.0,38.0,38.0,43.0,0.0,5.5,10.0,5.5
11305,5275.0,3525.0,5.5,10.0,line,35.0,38.0,38.0,43.0,0.0,5.5,10.0,5.5
11306,5275.0,3575.0,6.128781318664551,10.0,line,35.0,38.62878131866455,38.62878131866455,43.62878131866455,0.0,6.128781318664551,10.0,6.128781318664551
11307,5275.0,3625.0,7.902215957641602,10.0,line,35.0,40.4022159576416,40.4022159576416,45.4022159576416,0.0,7.902215957641602,10.0,7.902215957641602
11308,5275.0,3675.0,8.610797882080078,10.0,line+pole,35.0,41.11079788208008,41.11079788208008,46.11079788208008,35.0,8.610797882080078,10.0,43.61079788208008
11309,5275.0,3725.0,8.370481491088867,10.0,line,35.0,40.87048149108887,40.87048149108887,45.87048149108887,0.0,8.370481491088867,10.0,8.370481491088867
11310,5275.0,3775.0,7.37165641784668,10.0,line,35.0,39.87165641784668,39.87165641784668,44.87165641784668,0.0,7.37165641784668,10.0,7.37165641784668
11311,5275.0,3825.0,8.83721923828125,10.0,line,35.0,41.33721923828125,41.33721923828125,46.33721923828125,0.0,8.83721923828125,10.0,8.83721923828125
11312,5275.0,3875.0,8.62820053100586,10.0,line,35.0,41.12820053100586,41.12820053100586,46.12820053100586,0.0,8.62820053100586,10.0,8.62820053100586
11313,5275.0,3925.0,8.860429763793945,10.0,line+pole,35.0,41.360429763793945,41.360429763793945,46.360429763793945,35.0,8.860429763793945,10.0,43.860429763793945
11314,5275.0,3975.0,9.5510892868042,10.0,line,35.0,42.0510892868042,42.0510892868042,47.0510892868042,0.0,9.5510892868042,10.0,9.5510892868042
11315,5275.0,4025.0,8.577093124389648,10.0,line,35.0,41.07709312438965,41.07709312438965,46.07709312438965,0.0,8.577093124389648,10.0,8.577093124389648
11316,5275.0,4075.0,8.364341735839844,10.0,line,35.0,40.864341735839844,40.864341735839844,45.864341735839844,0.0,8.364341735839844,10.0,8.364341735839844
11317,5275.0,4125.0,8.415862083435059,10.0,line,35.0,40.91586208343506,40.91586208343506,45.91586208343506,0.0,8.415862083435059,10.0,8.415862083435059
11318,5275.0,4175.0,13.111223220825195,15.0,line+pole,35.0,45.611223220825195,45.611223220825195,50.611223220825195,35.0,13.111223220825195,15.0,48.111223220825195
11319,5275.0,4225.0,13.072273254394531,15.0,line+pole,35.0,45.57227325439453,45.57227325439453,50.57227325439453,35.0,13.072273254394531,15.0,48.07227325439453
11320,5275.0,4275.0,10.07295036315918,15.0,line,35.0,42.57295036315918,42.57295036315918,47.57295036315918,0.0,10.07295036315918,15.0,10.07295036315918
11321,5275.0,4325.0,12.897726058959961,15.0,line+pole,35.0,45.39772605895996,45.39772605895996,50.39772605895996,35.0,12.897726058959961,15.0,47.89772605895996
11322,5275.0,4375.0,14.232434272766113,15.0,line,35.0,46.73243427276611,46.73243427276611,51.73243427276611,0.0,14.232434272766113,15.0,14.232434272766113
11323,5275.0,4425.0,11.137040138244629,15.0,line,35.0,43.63704013824463,43.63704013824463,48.63704013824463,0.0,11.137040138244629,15.0,11.137040138244629
11324,5275.0,4475.0,12.531360626220703,15.0,line,35.0,45.0313606262207,45.0313606262207,50.0313606262207,0.0,12.531360626220703,15.0,12.531360626220703
11326,5275.0,4575.0,12.613956451416016,15.0,line,35.0,45.113956451416016,45.113956451416016,50.113956451416016,0.0,12.613956451416016,15.0,12.613956451416016
11327,5275.0,4625.0,8.810174942016602,10.0,line,35.0,41.3101749420166,41.3101749420166,46.3101749420166,0.0,8.810174942016602,10.0,8.810174942016602
11328,5275.0,4675.0,8.115992546081543,10.0,line,35.0,40.61599254608154,40.61599254608154,45.61599254608154,0.0,8.115992546081543,10.0,8.115992546081543
11364,5325.0,1125.0,8.991387367248535,10.0,line,35.0,41.491387367248535,41.491387367248535,46.491387367248535,0.0,8.991387367248535,10.0,8.991387367248535
11365,5325.0,1175.0,8.011971473693848,10.0,line,35.0,40.51197147369385,40.51197147369385,45.51197147369385,0.0,8.011971473693848,10.0,8.011971473693848
11370,5325.0,1425.0,11.439452171325684,15.0,line+pole,35.0,43.939452171325684,43.939452171325684,48.939452171325684,35.0,11.439452171325684,15.0,46.439452171325684
11371,5325.0,1475.0,12.55371379852295,15.0,line,35.0,45.05371379852295,45.05371379852295,50.05371379852295,0.0,12.55371379852295,15.0,12.55371379852295
11372,5325.0,1525.0,16.819612503051758,20.0,line+pole,35.0,49.31961250305176,49.31961250305176,54.31961250305176,35.0,16.819612503051758,20.0,51.81961250305176
11373,5325.0,1575.0,16.031654357910156,20.0,line,35.0,48.531654357910156,48.531654357910156,53.531654357910156,0.0,16.031654357910156,20.0,16.031654357910156
11374,5325.0,1625.0,13.272283554077148,15.0,line+pole,35.0,45.77228355407715,45.77228355407715,50.77228355407715,35.0,13.272283554077148,15.0,48.27228355407715
11375,5325.0,1675.0,12.99123477935791,15.0,line,35.0,45.49123477935791,45.49123477935791,50.49123477935791,0.0,12.99123477935791,15.0,12.99123477935791
11376,5325.0,1725.0,11.139739990234375,15.0,line+pole,35.0,43.639739990234375,43.639739990234375,48.639739990234375,35.0,11.139739990234375,15.0,46.139739990234375
11377,5325.0,1775.0,9.923674583435059,10.0,line,35.0,42.42367458343506,42.42367458343506,47.42367458343506,0.0,9.923674583435059,10.0,9.923674583435059
11378,5325.0,1825.0,9.741406440734863,10.0,line,35.0,42.24140644073486,42.24140644073486,47.24140644073486,0.0,9.741406440734863,10.0,9.741406440734863
11379,5325.0,1875.0,10.116191864013672,15.0,line,35.0,42.61619186401367,42.61619186401367,47.61619186401367,0.0,10.116191864013672,15.0,10.116191864013672
11391,5325.0,2475.0,11.62717342376709,15.0,line,35.0,44.12717342376709,44.12717342376709,49.12717342376709,0.0,11.62717342376709,15.0,11.62717342376709
11392,5325.0,2525.0,9.483946800231934,10.0,line,35.0,41.983946800231934,41.983946800231934,46.983946800231934,0.0,9.483946800231934,10.0,9.483946800231934
11393,5325.0,2575.0,17.246639251708984,20.0,line,35.0,49.746639251708984,49.746639251708984,54.746639251708984,0.0,17.246639251708984,20.0,17.246639251708984
11394,5325.0,2625.0,8.437769889831543,10.0,line,35.0,40.93776988983154,40.93776988983154,45.93776988983154,0.0,8.437769889831543,10.0,8.437769889831543
11395,5325.0,2675.0,6.8434038162231445,10.0,line+pole,35.0,39.343403816223145,39.343403816223145,44.343403816223145,35.0,6.8434038162231445,10.0,41.843403816223145
11396,5325.0,2725.0,6.0,10.0,line,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0
11397,5325.0,2775.0,6.0,10.0,line,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0
11398,5325.0,2825.0,10.502707481384277,15.0,line+pole,35.0,43.00270748138428,43.00270748138428,48.00270748138428,35.0,10.502707481384277,15.0,45.50270748138428
11399,5325.0,2875.0,16.18824577331543,20.0,line,35.0,48.68824577331543,48.68824577331543,53.68824577331543,0.0,16.18824577331543,20.0,16.18824577331543
11419,5325.0,3875.0,8.747154235839844,10.0,line,35.0,41.247154235839844,41.247154235839844,46.247154235839844,0.0,8.747154235839844,10.0,8.747154235839844
11420,5325.0,3925.0,11.674257278442383,15.0,line,35.0,44.17425727844238,44.17425727844238,49.17425727844238,0.0,11.674257278442383,15.0,11.674257278442383
11421,5325.0,3975.0,12.739384651184082,15.0,line,35.0,45.23938465118408,45.23938465118408,50.23938465118408,0.0,12.739384651184082,15.0,12.739384651184082
11422,5325.0,4025.0,9.682538986206055,10.0,line,35.0,42.182538986206055,42.182538986206055,47.182538986206055,0.0,9.682538986206055,10.0,9.682538986206055
11423,5325.0,4075.0,8.47472095489502,10.0,line,35.0,40.97472095489502,40.97472095489502,45.97472095489502,0.0,8.47472095489502,10.0,8.47472095489502
11424,5325.0,4125.0,8.675928115844727,10.0,line,35.0,41.17592811584473,41.17592811584473,46.17592811584473,0.0,8.675928115844727,10.0,8.675928115844727
11425,5325.0,4175.0,8.974035263061523,10.0,line+pole,35.0,41.47403526306152,41.47403526306152,46.47403526306152,35.0,8.974035263061523,10.0,43.97403526306152
11426,5325.0,4225.0,10.386115074157715,15.0,line,35.0,42.886115074157715,42.886115074157715,47.886115074157715,0.0,10.386115074157715,15.0,10.386115074157715
11427,5325.0,4275.0,8.698147773742676,10.0,line,35.0,41.198147773742676,41.198147773742676,46.198147773742676,0.0,8.698147773742676,10.0,8.698147773742676
11428,5325.0,4325.0,8.403082847595215,10.0,line+pole,35.0,40.903082847595215,40.903082847595215,45.903082847595215,35.0,8.403082847595215,10.0,43.403082847595215
11429,5325.0,4375.0,10.238080024719238,15.0,line,35.0,42.73808002471924,42.73808002471924,47.73808002471924,0.0,10.238080024719238,15.0,10.238080024719238
11430,5325.0,4425.0,8.807073593139648,10.0,line,35.0,41.30707359313965,41.30707359313965,46.30707359313965,0.0,8.807073593139648,10.0,8.807073593139648
11431,5325.0,4475.0,8.5152587890625,10.0,line,35.0,41.0152587890625,41.0152587890625,46.0152587890625,0.0,8.5152587890625,10.0,8.5152587890625
11432,5325.0,4525.0,8.61430835723877,10.0,line,35.0,41.11430835723877,41.11430835723877,46.11430835723877,0.0,8.61430835723877,10.0,8.61430835723877
11433,5325.0,4575.0,8.13230037689209,10.0,line+pole,35.0,40.63230037689209,40.63230037689209,45.63230037689209,35.0,8.13230037689209,10.0,43.13230037689209
11434,5325.0,4625.0,8.756707191467285,10.0,line,35.0,41.256707191467285,41.256707191467285,46.256707191467285,0.0,8.756707191467285,10.0,8.756707191467285
11471,5375.0,1125.0,7.791848659515381,10.0,line,35.0,40.29184865951538,40.29184865951538,45.29184865951538,0.0,7.791848659515381,10.0,7.791848659515381
11472,5375.0,1175.0,7.562439441680908,10.0,line,35.0,40.06243944168091,40.06243944168091,45.06243944168091,0.0,7.562439441680908,10.0,7.562439441680908
11476,5375.0,1375.0,10.441544532775879,15.0,line,35.0,42.94154453277588,42.94154453277588,47.94154453277588,0.0,10.441544532775879,15.0,10.441544532775879
11477,5375.0,1425.0,11.307960510253906,15.0,line+pole,35.0,43.807960510253906,43.807960510253906,48.807960510253906,35.0,11.307960510253906,15.0,46.307960510253906
11478,5375.0,1475.0,15.942964553833008,20.0,line,35.0,48.44296455383301,48.44296455383301,53.44296455383301,0.0,15.942964553833008,20.0,15.942964553833008
11485,5375.0,1825.0,14.56555461883545,15.0,line,35.0,47.06555461883545,47.06555461883545,52.06555461883545,0.0,14.56555461883545,15.0,14.56555461883545
11486,5375.0,1875.0,15.092178344726562,20.0,line+pole,35.0,47.59217834472656,47.59217834472656,52.59217834472656,35.0,15.092178344726562,20.0,50.09217834472656
11487,5375.0,1925.0,13.0654878616333,15.0,line,35.0,45.5654878616333,45.5654878616333,50.5654878616333,0.0,13.0654878616333,15.0,13.0654878616333
11488,5375.0,1975.0,12.743695259094238,15.0,line,35.0,45.24369525909424,45.24369525909424,50.24369525909424,0.0,12.743695259094238,15.0,12.743695259094238
11489,5375.0,2025.0,12.592460632324219,15.0,line,35.0,45.09246063232422,45.09246063232422,50.09246063232422,0.0,12.592460632324219,15.0,12.592460632324219
11494,5375.0,2275.0,9.006235122680664,10.0,line,35.0,41.506235122680664,41.506235122680664,46.506235122680664,0.0,9.006235122680664,10.0,9.006235122680664
11495,5375.0,2325.0,7.088375091552734,10.0,line,35.0,39.588375091552734,39.588375091552734,44.588375091552734,0.0,7.088375091552734,10.0,7.088375091552734
11496,5375.0,2375.0,7.164888381958008,10.0,line+pole,35.0,39.66488838195801,39.66488838195801,44.66488838195801,35.0,7.164888381958008,10.0,42.16488838195801
11497,5375.0,2425.0,8.673301696777344,10.0,line+pole,35.0,41.173301696777344,41.173301696777344,46.173301696777344,35.0,8.673301696777344,10.0,43.673301696777344
11498,5375.0,2475.0,12.21504020690918,15.0,line,35.0,44.71504020690918,44.71504020690918,49.71504020690918,0.0,12.21504020690918,15.0,12.21504020690918
11499,5375.0,2525.0,11.884666442871094,15.0,line+pole,35.0,44.384666442871094,44.384666442871094,49.384666442871094,35.0,11.884666442871094,15.0,46.884666442871094
11500,5375.0,2575.0,6.0,10.0,line,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0
11501,5375.0,2625.0,6.0,10.0,line,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0
11578,5425.0,1125.0,6.983785152435303,10.0,line+pole,35.0,39.4837851524353,39.4837851524353,44.4837851524353,35.0,6.983785152435303,10.0,41.9837851524353
11579,5425.0,1175.0,6.339123249053955,10.0,line+pole,35.0,38.839123249053955,38.839123249053955,43.839123249053955,35.0,6.339123249053955,10.0,41.339123249053955
11580,5425.0,1225.0,7.492415904998779,10.0,line,35.0,39.99241590499878,39.99241590499878,44.99241590499878,0.0,7.492415904998779,10.0,7.492415904998779
11581,5425.0,1275.0,8.883341789245605,10.0,line,35.0,41.383341789245605,41.383341789245605,46.383341789245605,0.0,8.883341789245605,10.0,8.883341789245605
11582,5425.0,1325.0,9.478497505187988,10.0,line+pole,35.0,41.97849750518799,41.97849750518799,46.97849750518799,35.0,9.478497505187988,10.0,44.47849750518799
11583,5425.0,1375.0,12.083918571472168,15.0,line+pole,35.0,44.58391857147217,44.58391857147217,49.58391857147217,35.0,12.083918571472168,15.0,47.08391857147217
11584,5425.0,1425.0,15.18405532836914,20.0,line,35.0,47.68405532836914,47.68405532836914,52.68405532836914,0.0,15.18405532836914,20.0,15.18405532836914
11594,5425.0,1925.0,13.276086807250977,15.0,line,35.0,45.77608680725098,45.77608680725098,50.77608680725098,0.0,13.276086807250977,15.0,13.276086807250977
11595,5425.0,1975.0,13.786836624145508,15.0,line,35.0,46.28683662414551,46.28683662414551,51.28683662414551,0.0,13.786836624145508,15.0,13.786836624145508
11596,5425.0,2025.0,13.20063304901123,15.0,line,35.0,45.70063304901123,45.70063304901123,50.70063304901123,0.0,13.20063304901123,15.0,13.20063304901123
11597,5425.0,2075.0,11.871491432189941,15.0,line+pole,35.0,44.37149143218994,44.37149143218994,49.37149143218994,35.0,11.871491432189941,15.0,46.87149143218994
11598,5425.0,2125.0,5.0,5.0,line,35.0,37.5,37.5,42.5,0.0,5.0,5.0,5.0
11599,5425.0,2175.0,6.489779949188232,10.0,line,35.0,38.98977994918823,38.98977994918823,43.98977994918823,0.0,6.489779949188232,10.0,6.489779949188232
11600,5425.0,2225.0,8.071402549743652,10.0,line+pole,35.0,40.57140254974365,40.57140254974365,45.57140254974365,35.0,8.071402549743652,10.0,43.07140254974365
11601,5425.0,2275.0,8.292685508728027,10.0,line,35.0,40.79268550872803,40.79268550872803,45.79268550872803,0.0,8.292685508728027,10.0,8.292685508728027
11602,5425.0,2325.0,7.965708255767822,10.0,line,35.0,40.46570825576782,40.46570825576782,45.46570825576782,0.0,7.965708255767822,10.0,7.965708255767822
11603,5425.0,2375.0,7.728368282318115,10.0,line,35.0,40.228368282318115,40.228368282318115,45.228368282318115,0.0,7.728368282318115,10.0,7.728368282318115
11604,5425.0,2425.0,7.930176258087158,10.0,line,35.0,40.43017625808716,40.43017625808716,45.43017625808716,0.0,7.930176258087158,10.0,7.930176258087158
11686,5475.0,1175.0,6.517930030822754,10.0,line,35.0,39.017930030822754,39.017930030822754,44.017930030822754,0.0,6.517930030822754,10.0,6.517930030822754
11687,5475.0,1225.0,5.815491199493408,10.0,line,35.0,38.31549119949341,38.31549119949341,43.31549119949341,0.0,5.815491199493408,10.0,5.815491199493408
11688,5475.0,1275.0,9.209399223327637,10.0,line,35.0,41.70939922332764,41.70939922332764,46.70939922332764,0.0,9.209399223327637,10.0,9.209399223327637
11689,5475.0,1325.0,11.943803787231445,15.0,line+pole,35.0,44.443803787231445,44.443803787231445,49.443803787231445,35.0,11.943803787231445,15.0,46.943803787231445
11690,5475.0,1375.0,14.295750617980957,15.0,line,35.0,46.79575061798096,46.79575061798096,51.79575061798096,0.0,14.295750617980957,15.0,14.295750617980957
11703,5475.0,2025.0,6.0,10.0,line,35.0,38.5,38.5,43.5,0.0,6.0,10.0,6.0
11704,5475.0,2075.0,9.842133522033691,10.0,line+pole,35.0,42.34213352203369,42.34213352203369,47.34213352203369,35.0,9.842133522033691,10.0,44.84213352203369
11705,5475.0,2125.0,5.0,5.0,line,35.0,37.5,37.5,42.5,0.0,5.0,5.0,5.0
11706,5475.0,2175.0,5.0,5.0,line,35.0,37.5,37.5,42.5,0.0,5.0,5.0,5.0
